#",,,",Alias,Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas
,,52,321,63201,OBRAS DE REPOSICION EN COLEGIOS PÚBLICOS,471500.0,170000.0,641500.0,465389.18
,,52,321,6320112,REM./12 OBRAS DE REPOSICION EN COLEGIOS PÚBLICOS,,16949.31,16949.31,
,,52,321,6320113,REM./13 OBRAS DE REPOSICION EN COLEGIOS PÚBLICOS,,35597.86,35597.86,35597.86
,,52,323,42301,APORTACION CENTRO ASOCIADO UNED,75000.0,,75000.0,75000.0
,,52,323,48104,BECAS PARA MASTER PRODUCCIÓN Y GESTIÓN AUDIOVISUAL,24225.0,,24225.0,24225.0
,,52,323,48950,CONVENIOS NOMINATIVOS,1202.02,,1202.02,1202.02
,,52,324,22626,PROG.EDUCATIVOS Y ACTIVIDADES GENERALES,345920.6,740606.0,1086526.6,599115.49
,,52,324,2262613,REM./13  PROG.EDUCATIVOS Y ACTIVIDADES GENERALES,,6007.63,6007.63,5329.16
,,52,324,22706,Estudios y trabajos técnicos.,4000.0,,4000.0,2856.67
,,52,324,22733,CONTRATO DE GESTION DEL PROGRAMA MADRUGADORES,20876.7,,20876.7,9364.93
,,52,324,22735,PROGRAMA ENSEÑANZA DE INGLES,286500.0,-11424.32,275075.68,196145.66
,,52,324,2273513,REM./13 PROGRAMA ENSEÑANZA DE INGLES,,597.89,597.89,597.89
,,52,324,22745,CONTRATOS RED INFORMÁTICA CENTROS ESC.,63335.96,-1200.0,62135.96,62130.36
,,52,324,48950,CONVENIOS NOMINATIVOS,446000.0,28134.0,474134.0,466000.0
,,52,340,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,4152.98,,4152.98,1921.2
,,52,340,20391,RECONOCIMIENTO DE CREDITO,,110.06,110.06,110.06
,,52,340,20400,ARRENDAMIENTO MATERIAL DE TRANSPORTE,5000.0,,5000.0,3187.53
,,52,340,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,12000.0,,12000.0,1996.5
,,52,340,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",22400.0,,22400.0,26772.38
,,52,340,22000,Ordinario no inventariable.,600.0,,600.0,1632.8
,,52,340,22001,"Prensa, revistas, libros y otras publicaciones.",500.0,,500.0,28.0
,,52,340,22100,Energía eléctrica.,,,,2409.61
,,52,340,22102,Gas.,500765.18,,500765.18,328529.57
,,52,340,22103,Combustibles y carburantes.,46764.22,,46764.22,33434.34
,,52,340,22104,Vestuario.,2900.0,,2900.0,5731.62
,,52,340,22106,Productos farmacéuticos y material sanitario.,900.0,,900.0,1162.29
,,52,340,22110,Productos de limpieza y aseo.,1200.0,,1200.0,2190.78
,,52,340,22191,RECONOCIMIENTO DE CREDITO,,146032.79,146032.79,146032.79
,,52,340,22199,Otros suministros.,16146.54,,16146.54,22694.51
,,52,340,22602,Publicidad y propaganda.,18000.0,-8889.78,9110.22,17385.69
,,52,340,22603,Publicación en Diarios Oficiales.,1000.0,,1000.0,
,,52,340,22614,INDEMNIZACIONES VARIAS,36000.0,,36000.0,
,,52,340,22699,Otros gastos diversos,59285.23,,59285.23,49428.02
,,52,340,2269913,REM./13 OTROS GASTOS DIVERSOS,,16021.79,16021.79,15142.91
,,52,340,22700,Limpieza y aseo.,520004.13,,520004.13,488509.6
,,52,340,22701,Seguridad.,1472460.62,-27731.65,1444728.97,1342296.02
,,52,340,22706,Estudios y trabajos técnicos.,11371.2,,11371.2,701.8
,,52,340,22791,RECONOCIMIENTO CREDITO,,3582.48,3582.48,3582.48
,,52,340,22799,Otros trabajos realizados por otras empresas y profes.,1410777.08,,1410777.08,1213814.91
,,52,340,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",749.53,,749.53,617.25
,,52,340,62500,INV.NUEVA MOBILIARIO Y ENSERES,3000.0,,3000.0,1405.98
,,52,341,22606,"Reuniones, conferencias y cursos.",,,,30114.15
,,52,341,22630,TROFEO TERESA HERRERA,48069.26,36621.43,84690.69,52352.07
,,52,341,22767,TORNEOS DEPORTIVOS,670857.89,89181.25,760039.14,678174.85
,,52,341,2276713,REM./13 TORNEOS DEPORTIVOS,,,,
,,52,341,22791,RECONOCIMIENTO CREDITO,,11236.9,11236.9,11236.9
,,52,341,22799,Otros trabajos realizados por otras empresas y profes.,79391.8,,79391.8,79811.57
,,52,341,48900,OTRAS TRANSF.CORRIENTES A FAMILIAS E INST.SIN FINES DE LUCRO,120000.0,,120000.0,
,,52,341,4890013,REM./13 OTRAS TRANSF.CORR. A FAM E INST.SIN FINES DE LUCRO,,120000.0,120000.0,114319.38
,,52,341,48950,CONVENIOS NOMINATIVOS,507640.0,273000.0,780640.0,722640.0
,,52,341,4895013,REM./13 CONVENIOS NOMINATIVOS,,10000.0,10000.0,10000.0
,,52,341,48991,RECONOCIMIENTO DE CRÉDITO,,76666.67,76666.67,76666.67
,,52,341,78050,CONVENIOS NOMINATIVOS,6360.0,,6360.0,6360.0
,,52,342,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",24101.27,2945.75,27047.02,26296.82
,,52,342,62391,RECONOCIMIENTO DE CREDITO,,1289.3,1289.3,1289.3
,,52,342,62500,INV.NUEVA MOBILIARIO Y ENSERES,6725.48,27573.88,34299.36,5426.54
,,52,342,62503,INV.NUEVA MATERIAL DEPORTIVO,56653.38,46308.93,102962.31,11101.21
,,52,342,62700,PROYECTOS COMPLEJOS,100000.0,,100000.0,
,,52,342,6270013,REM./13 PROYECTOS COMPLEJOS,,244309.36,244309.36,63202.37
,,52,342,63206,REHABILITACION INSTALACIONES DEPORTIVAS,1132980.07,-130000.0,1002980.07,356267.58
,,52,342,6320609,REM./09 REHABILITACION INSTALACIONES DEPORTIVAS,,31702.75,31702.75,31431.57
,,52,342,6320612,REM./12 REHABILITACION INSTALACIONES DEPORTIVAS,,437979.97,437979.97,181755.86
,,52,342,6320613,REM./13 REHABILITACION INSTALACIONES DEPORTIVAS,,431090.55,431090.55,414518.55
,,52,342,63300,"INV. REPOS. MAQUINARIA, INSTALACIONES Y UTILLAJE",102985.19,-68747.76,34237.43,2281.33
,,60,241,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,15500.0,1500.0,17000.0,13057.77
,,60,241,2030012,REM./12 ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,,2480.12,2480.12,
,,60,241,2030013,REM./13 ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,,3270.86,3270.86,500.0
,,60,241,20400,ARRENDAMIENTO MATERIAL DE TRANSPORTE,18000.0,-2118.4,15881.6,15681.6
,,60,241,2060013,REM./13 ARRENDAMIENTO DE EQUIPOS PROCESOS DE INFORMACION,,365.0,365.0,
,,60,241,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,3500.0,,3500.0,5205.43
,,60,241,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",3000.0,10000.0,13000.0,3810.78
,,60,241,21500,"REP.,MANT. Y CONSERV. MOBILIARIO Y ENSERES",1000.0,,1000.0,
,,60,241,22000,Ordinario no inventariable.,2500.0,2500.0,5000.0,4543.39
,,60,241,2200012,REM./12 ORDINARIO NO INVENTARIABLE,,1693.99,1693.99,1157.87
,,60,241,2200013,REM./13 ORDINARIO NO INVENTARIABLE,,5137.56,5137.56,2003.37
,,60,241,22001,"Prensa, revistas, libros y otras publicaciones.",500.0,1000.0,1500.0,
,,60,241,2200113,"REM./13 PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",,58.16,58.16,
,,60,241,22002,Material informático no inventariable.,100.0,600.0,700.0,805.99
,,60,241,2200213,REM./13 MATERIAL INFORMATICO NO INVENTARIABLE,,1400.0,1400.0,1353.23
,,60,241,22102,Gas.,10000.0,6000.0,16000.0,9673.64
,,60,241,22199,Otros suministros.,,,,570.63
,,60,241,2220013,REM./13 SERVICIOS DE TELECOMUNICACIONES,,4500.0,4500.0,
,,60,241,22400,PRIMAS DE SEGUROS,1.0,,1.0,
,,60,241,22602,Publicidad y propaganda.,14300.0,,14300.0,13350.01
,,60,241,2260212,REM./12 PUBLICIDAD Y PROPAGANDA,,7351.65,7351.65,
,,60,241,2260213,REM./13 PUBLICIDAD Y PROPAGANDA,,40200.0,40200.0,48.4
,,60,241,22606,"Reuniones, conferencias y cursos.",15789.41,-7343.68,8445.73,5556.32
,,60,241,2260612,"REM./12 REUNIONES, CONFERENCIAS Y CURSOS",,3468.87,3468.87,
,,60,241,2260613,"REM./13 REUNIONES, CONFERENCIAS Y CURSOS",,14905.31,14905.31,
,,60,241,22619,CURSOS DE FORMACION PARA EL EMPLEO,877099.17,-22669.55,854429.62,324218.71
,,60,241,2261911,REM./11 CURSOS DE FORMACION PARA EL EMPLEO,,1628.0,1628.0,1628.0
,,60,241,2261912,REM./12 CURSOS DE FORMACION PARA EL EMPLEO,,4526.0,4526.0,4295.0
,,60,241,2261913,REM./13 CURSOS DE FORMACION PARA EL EMPLEO,,115177.01,115177.01,53941.88
,,60,241,22628,EXPOSICIONES,100.0,,100.0,
,,60,241,22699,Otros gastos diversos,2500.0,6650.0,9150.0,6992.82
,,60,241,2269912,REM./12 OTROS GASTOS DIVERSOS,,220660.0,220660.0,112661.0
,,60,241,2269913,REM./13 OTROS GASTOS DIVERSOS,,379371.0,379371.0,249506.37
,,60,241,22700,Limpieza y aseo.,66842.7,,66842.7,65611.34
,,60,241,22706,Estudios y trabajos técnicos.,62000.0,-5000.0,57000.0,8007.67
,,60,241,2270612,REM./12 ESTUDIOS Y TRABAJOS TECNICOS,,5495.22,5495.22,
,,60,241,2270613,REM./13 ESTUDIOS Y TRABAJOS TECNICOS,,23880.16,23880.16,2119.85
,,60,241,22719,EDICIONES,,,,13493.88
,,60,241,22799,Otros trabajos realizados por otras empresas y profes.,116176.05,,116176.05,99420.11
,,60,241,2279911,REM./11 OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,,2000.0,2000.0,
,,60,241,2279913,REM./13 OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROFES.,,3571.36,3571.36,3091.13
,,60,241,45100,A Organismos Autónomos y agencias de las CC.AA.,40000.0,,40000.0,
,,60,241,4890012,REM./12 OTRAS TRANSF.CTES. A FAM. E INST.SIN FINES DE LUCRO,,57676.42,57676.42,49732.49
,,60,241,4890013,REM./13 OTRAS TRANSF.CORR. A FAM E INST.SIN FINES DE LUCRO,,136332.51,136332.51,39333.35
,,60,241,48950,CONVENIOS NOMINATIVOS,,73700.0,73700.0,
,,60,241,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",6000.0,,6000.0,5533.27
,,60,241,6230013,"REM./13 INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",,15177.03,15177.03,15177.03
,,60,241,62500,INV.NUEVA MOBILIARIO Y ENSERES,3000.0,15298.0,18298.0,11449.18
,,60,241,63200,INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,15000.0,,15000.0,
,,60,241,6320011,REM./11 EDIFICIOS Y OTRAS CONSTRUCCIONES,,27198.17,27198.17,27198.17
,,60,430,22000,Ordinario no inventariable.,1000.0,-500.0,500.0,16.35
,,60,430,22602,Publicidad y propaganda.,15000.0,-3185.0,11815.0,1815.0
,,60,430,22699,Otros gastos diversos,100.0,,100.0,404.14
,,60,430,22706,Estudios y trabajos técnicos.,20000.0,-13000.0,7000.0,6866.75
,,60,430,22799,Otros trabajos realizados por otras empresas y profes.,1000.0,,1000.0,
,,60,431,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,20000.0,,20000.0,5080.55
,,60,431,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",1000.0,,1000.0,
,,60,431,2130013,"REM./13 REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",,10762.1,10762.1,10762.1
,,60,431,22000,Ordinario no inventariable.,100.0,,100.0,
,,60,431,22104,Vestuario.,500.0,,500.0,
,,60,431,22110,Productos de limpieza y aseo.,1000.0,-500.0,500.0,
,,60,431,22199,Otros suministros.,600.0,,600.0,43.17
,,60,431,22602,Publicidad y propaganda.,5000.0,,5000.0,31890.76
,,60,431,22614,INDEMNIZACIONES VARIAS,,,,66055.05
,,60,431,22618,PLAN DINAMIZACION COMERCIO LOCAL,700000.0,-60000.0,640000.0,194995.56
,,60,431,2261813,REM./13 PLAN DINAMIZACION COMERCIO LOCAL,,297944.5,297944.5,297944.5
,,60,431,22619,CURSOS DE FORMACION PARA EL EMPLEO,1.0,,1.0,
,,60,431,22628,EXPOSICIONES,20000.0,-5000.0,15000.0,6000.0
,,60,431,22699,Otros gastos diversos,500.0,,500.0,2734.6
,,60,431,22706,Estudios y trabajos técnicos.,12000.0,-3000.0,9000.0,1452.0
,,60,431,2270613,REM./13 ESTUDIOS Y TRABAJOS TECNICOS,,10350.34,10350.34,10350.34
,,60,431,22737,PLAN DINAMIZACION URBANA C,,,,
,,60,431,2273710,REM./10 PLAN DINAMIZACION URBANA C,,122180.14,122180.14,104030.14
,,60,431,2273711,REM./11 PLAN DINAMIZACION URBANA C,,110146.22,110146.22,30146.22
,,60,431,2273712,REM./12 PLAN DINAMIZACION URBANA C,,70826.03,70826.03,68498.63
,,60,431,2273713,REM./13 PLAN DINAMIZACION URBANA C,,207868.77,207868.77,100369.51
,,60,431,22799,Otros trabajos realizados por otras empresas y profes.,737043.42,,737043.42,360405.29
,,60,431,48950,CONVENIOS NOMINATIVOS,141000.0,,141000.0,96987.0
,,60,431,4895013,REM./13 CONVENIOS NOMINATIVOS,,8000.0,8000.0,4000.0
,,60,431,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",120000.0,,120000.0,17374.01
,,60,431,6230013,"REM./13 INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",,3584.63,3584.63,3584.63
,,60,431,62500,INV.NUEVA MOBILIARIO Y ENSERES,2500.0,-1500.0,1000.0,
,,60,431,63200,INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,250000.0,52001.25,302001.25,1291.07
,,60,431,6320012,REM./12 INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,,193523.1,193523.1,140331.93
,,60,432,22602,Publicidad y propaganda.,,27520.0,27520.0,55993.08
,,60,432,2260213,REM./13 PUBLICIDAD Y PROPAGANDA,,10467.35,10467.35,
,,60,432,22699,Otros gastos diversos,70000.0,57530.0,127530.0,49832.24
,,60,432,22719,EDICIONES,,19950.0,19950.0,17113.55
,,60,433,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,5900.0,-1054.17,4845.83,
,,60,433,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,500.0,,500.0,274.69
,,60,433,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",300.0,,300.0,
,,60,433,21500,"REP.,MANT. Y CONSERV. MOBILIARIO Y ENSERES",300.0,,300.0,
,,60,433,22000,Ordinario no inventariable.,800.0,,800.0,248.32
,,60,433,22602,Publicidad y propaganda.,,,,2032.8
,,60,433,22606,"Reuniones, conferencias y cursos.",20000.0,8998.4,28998.4,23113.37
,,60,433,2260613,"REM./13 REUNIONES, CONFERENCIAS Y CURSOS",,11997.15,11997.15,11997.15
,,60,433,22619,CURSOS DE FORMACION PARA EL EMPLEO,15000.0,13000.0,28000.0,19566.3
,,60,433,22628,EXPOSICIONES,40000.0,,40000.0,40464.55
,,60,433,22699,Otros gastos diversos,1000.0,,1000.0,181.5
,,60,433,2269912,REM./12 OTROS GASTOS DIVERSOS,,359485.13,359485.13,327425.67
,,60,433,2269913,REM./13 OTROS GASTOS DIVERSOS,,40514.87,40514.87,1.0
,,60,433,22700,Limpieza y aseo.,13859.07,,13859.07,12009.8
,,60,433,22706,Estudios y trabajos técnicos.,150000.0,-77000.0,73000.0,40838.94
,,60,433,22799,Otros trabajos realizados por otras empresas y profes.,95428.97,-50000.0,45428.97,36188.06
,,60,433,2279913,REM./13 OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROFES.,,367.75,367.75,
,,60,433,45100,A Organismos Autónomos y agencias de las CC.AA.,100000.0,,100000.0,
,,60,433,48950,CONVENIOS NOMINATIVOS,120000.0,170100.0,290100.0,214500.0
,,60,433,62500,INV.NUEVA MOBILIARIO Y ENSERES,5000.0,-4500.0,500.0,
,,60,433,6270013,REM./13 PROYECTOS COMPLEJOS,,1000000.0,1000000.0,
,,60,493,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,2000.0,-453.36,1546.64,332.75
,,60,493,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,100.0,,100.0,
,,60,493,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",50.0,453.36,503.36,503.36
,,60,493,21500,"REP.,MANT. Y CONSERV. MOBILIARIO Y ENSERES",50.0,,50.0,
,,60,493,22000,Ordinario no inventariable.,750.0,,750.0,421.84
,,60,493,22001,"Prensa, revistas, libros y otras publicaciones.",300.0,,300.0,
,,60,493,22602,Publicidad y propaganda.,1500.0,-700.0,800.0,
,,60,493,22622,CAMPAÑAS INFORMATIVAS CURSOS Y OTROS,48000.0,-7000.0,41000.0,26608.39
,,60,493,22700,Limpieza y aseo.,5195.91,,5195.91,5082.0
,,60,493,22706,Estudios y trabajos técnicos.,15000.0,-8500.0,6500.0,272.25
,,60,493,22799,Otros trabajos realizados por otras empresas y profes.,50.0,,50.0,28.31
,,60,493,62500,INV.NUEVA MOBILIARIO Y ENSERES,100.0,,100.0,
,,60,924,22000,Ordinario no inventariable.,100.0,,100.0,
,,60,924,22602,Publicidad y propaganda.,2000.0,-1400.0,600.0,
,,60,924,2260213,REM./13 PUBLICIDAD Y PROPAGANDA,,2541.0,2541.0,2541.0
,,60,924,22768,ACTIVIDADES DE PARTICIPACIÓN CIUDADANA,17324.62,,17324.62,10934.18
,,60,924,2276813,REM./13  ACTIVIDADES DE PARTICIPACIÓN CIUDADANA,,5331.26,5331.26,3838.51
,,60,946,46700,TRANSFERENCIAS  CORRIENTES A CONSORCIOS,4535727.85,,4535727.85,4535727.85
#TOT.,,,,,,244300000.0,41357167.64,285657167.64,242215164.92
