#numero,fecha,importe,tercero,beneficiario,descripcion,programa
F/2017/125 ,2017-01-03,15145.16,B15932601,ITINERE 2 SERVICIOS Y OBRAS S L,"IMPUTACION DA FRA. A 56 AO EXERCICIO 2017, DECEMBRO 2016, SERVIZO VIXILANCIA CC ELVIÑA, FEANS, PALAVEA E CASTRO ELVIÑA ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/126 ,2017-01-03,392.08,B70356720,MOTOR PLAZA CORUÑA SL,"FRA. 3, SUSTITUIR BOMBA AFORADOR EN VEHICULO 9237CND DE POLICIA LOCAL  ",132 - SEGURIDAD Y ORDEN PÚBLICO. 
F/2017/127 ,2017-01-03,584.13,B15359581,CAMARGLASS SL,FACTURA Emit-16 POLA REPARACIÓN DE MÓDULO SALA MAREMAGNUM ,3331 - DIVULGACIÓN CIENTÍFICA Y TÉCNICA 
F/2017/128 ,2017-01-03,14586.95,B36112803,INFORHOUSE S L,SERVICIOS DE MANTENIMIENTO DE ORDENADORES PERSONALES EXPEDIENTE M-13/2012 GRUPO DE APUNTES 20.02.00 / HORAS TECNICOS SOP ,926 - COMUNICACIONES INTERNAS. 
F/2017/129 ,2017-01-03,600.0,B15494230,AFICON SEGURIDAD Y CONTRAINCENDIOS SL,"FRA. 2017 19: IMPUTAR A ORZAMENTO 2017 SEGÚN BASE 5ª II, MANTEMENTO EXTINTORES Y BIE CEIP, 4º TRIMESTRE 2016. ",323 - FUNCIONAMIENTO DE CENTROS DE ENSEÑANZA PREESCOLAR Y PRIMARIA 
F/2017/130 ,2017-01-03,79.99,B15494230,AFICON SEGURIDAD Y CONTRAINCENDIOS SL,"FAC. 2017 21, MANTENIMIENTO EXTINTORES DE LA ESTACION DE AUTOBUSES, DICIEMBRE 2016 ",440 - ADMINISTRACIÓN GENERAL DEL TRANSPORTE. 
F/2017/131 ,2017-01-03,208.34,B15494230,AFICON SEGURIDAD Y CONTRAINCENDIOS SL,IMPUTACIÓN AO EXERCICIO 2017 DA FRA 2017 22 MANTEMENTO DE EXTINTORES NAS INSTALACIÓNS DEPORTIVAS DECEMBRO. ,342 - INSTALACIONES DEPORTIVAS. 
F/2017/133 ,2017-01-03,3717.12,*,[Anonimizado]*,"FAC. 105 ARRENDAMIENTO LOCAL SITUADO EN PAYO GOMEZ 14 BAJO, DICIEMBRE 2016 ",334 - PROMOCIÓN CULTURAL. 
F/2017/134 ,2017-01-03,106.48,*,[Anonimizado]*,"Fact. 106 Gastos de comunidad CCPP c. Payo Gómez 14 bajo, cuarto trimestre 2016 ",920 - ADMINISTRACIÓN GENERAL . 
F/2017/135 ,2017-01-03,4997.3,B70252671,DANGA DANGA AUDIOVISUAL SL,"IMPUTACION FRA.Nº 2016 035 AO EXERCICIO 2017, ROTEIRO E ESTREO DO DOCUMENTAL ESQUECE MONELOS ANO 2016 ",334 - PROMOCIÓN CULTURAL. 
F/2017/136 ,2017-01-03,72.6,B70198858,JOTRI GALICIA SL,IMPUTAR A FACTURA 2016/353 POLOS ENVIOS REALIZADOS AO INSTITUTO ASTROFISICA DE ANDALUCIA E PLANETARIO PAMPLONA ,3331 - DIVULGACIÓN CIENTÍFICA Y TÉCNICA 
F/2017/137 ,2017-01-03,1138.0,*,[Anonimizado]*,"IMPUTACION DA FRA. 16/000053 AO EXERCICIO 2017, DECEMBRO 2016, PROGRAMA BOLSAS COMEDOR COLEXIO SAN JUAN BOSCO ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/139 ,2017-01-03,1248.93,B15834872,OZONA CONSULTING S L,Renovación LIcencias Citrix XenApp y Soporte Integral de plataforma Corporativa Citrix  ,926 - COMUNICACIONES INTERNAS. 
F/2017/140 ,2017-01-03,3247.74,B15141054,ORTO PARQUES Y JARDINES S L,FACTURA NÚM. 00101FACT160250 POLO SERVIZO DE MANTEMENTO DOS XARDÍNS DO ACUARIO DURANTE O MES DE DECEMBRO ,3331 - DIVULGACIÓN CIENTÍFICA Y TÉCNICA 
F/2017/141 ,2017-01-03,705.61,B15764582,ECOLIMSISTEM S L,FRA.2017 03 REPARACIÓN DECEMBRO COLECTORES SOTERRADOS (agás molok) ,1621 - RECOGIDA DE RESIDUOS. 
F/2017/143 ,2017-01-03,1293.54,B15111719,ANGEL ROADE S L,"IMPUTACION FRA.Nº 00 0001172/16  AO EXERCICIO 2017, MANTEMENTO E REPARACIONS DO MUSEO ARQUEOLOXICO ULTIMO TRIMESTRE 2016 ",336 - PROTECCIÓN Y GESTIÓN  DEL PATRIMONIO HISTÓRICO-ARTÍSTICO. 
F/2017/144 ,2017-01-03,1340.92,A28003119,COMPAÑIA ESPAÑOLA DE PETROLEOS SAU,"IMPUTACIÓN FRA. 1116536935, AL EJERCICIO 2017, SUMINISTRO DE GASOLEO C PARA CC SAGRADA FAMILIA  ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/146 ,2017-01-03,526.87,B15111719,ANGEL ROADE S L,FACTURA Nº 00 0001175/16 POLO MANTEMENTO DA CALEFACCIÓN DE DOMUS. ÚLTIMO TRIMESTRE 2016 ,3331 - DIVULGACIÓN CIENTÍFICA Y TÉCNICA 
F/2017/147 ,2017-01-03,25972.14,B15111719,ANGEL ROADE S L,IMPUTACION AO EXERCICIO 2017 FRA 00 0001176/16 MANTEMENTO DAS INSTALACIONS DEPORTIVAS MUNICIPAIS DECEMBRO 2016. ,342 - INSTALACIONES DEPORTIVAS. 
F/2017/148 ,2017-01-03,3769.39,B46001897,THYSSENKRUPP ELEVADORES SLU,"FRA/ 9000929285 VIVIENDA Y REHABILITACION MANTENIMIENTO ASCENSOR VIRXE DO CARME - Coruña, DIC-2016 ",1522 - CONSERVACIÓN Y REHABILITACIÓN DE LA EDIFICACIÓN 
F/2017/149 ,2017-01-03,72.12,B46001897,THYSSENKRUPP ELEVADORES SLU,"IMPUTACIÓN FRA. 9000929288 AO EXERCICIO 2017, MANTEMENTO ASCENSOR CASA CONSULADO, DECEMBRO 2016 ",334 - PROMOCIÓN CULTURAL. 
F/2017/150 ,2017-01-03,71.63,B46001897,THYSSENKRUPP ELEVADORES SLU,FRA.Nº 9000929289 DECEMBRO/16 MANTEMENTO ASCENSOR DO CENTRO MUNICIPAL DE EMPREGO ,241 - FOMENTO DEL EMPLEO. 
F/2017/151 ,2017-01-03,749.99,B46001897,THYSSENKRUPP ELEVADORES SLU,FRA/ 90000929284 MANTENIMIENTO ASCENSOR LUIS RODRIGUEZ LAGO 1 Y 2-ARCONES. VIVIENDA Y REHABILITACION ,1522 - CONSERVACIÓN Y REHABILITACIÓN DE LA EDIFICACIÓN 
F/2017/152 ,2017-01-03,72.67,B46001897,THYSSENKRUPP ELEVADORES SLU,"IMPUTACION FRA.Nº 9000929286 AO EXERCICIO 2017, MANTEMENTO ASCENSOR KIOSCO ALFONSO DECEMBRO 2016 ",333 - EQUIPAMIENTOS CULTURALES Y MUSEOS 
F/2017/153 ,2017-01-03,71.39,B46001897,THYSSENKRUPP ELEVADORES SLU,FRA.Nº 9000929287 DECEMBRO/16 MANTEMENTO ASCENSOR NO CENTRO MUNICIPAL DE EMPRESAS A GRELA ,433 - DESARROLLO EMPRESARIAL. 
F/2017/154 ,2017-01-03,84.45,B46001897,THYSSENKRUPP ELEVADORES SLU,"FACTURA Nº 9000929283, DICIEMBRE 2016, SERVICIO DE MANTENIMIENTO ELEVADORES ","151 - URBANISMO: PLANEAMIENTO, GESTIÓN, EJECUCIÓN Y DISCIPLINA URB "
F/2017/155 ,2017-01-03,454.96,B46001897,THYSSENKRUPP ELEVADORES SLU,"FACT. 9000929290 SERVICIO DE MANTENIMIENTO ASCENSORES DEPENDIENTES DEL SERVICIO DE INTERIOR, DICIEMBRE 2016 ",920 - ADMINISTRACIÓN GENERAL . 
F/2017/158 ,2017-01-03,675.45,B46001897,THYSSENKRUPP ELEVADORES SLU,"IMPUTAR A ORZAMENTO PRORROGADO VIXENTE SEGUN BASE 5ª II, FRA. 9000929291: MANTEMENTO ASCENSORES CEIP DECEMBRO 2016. ",323 - FUNCIONAMIENTO DE CENTROS DE ENSEÑANZA PREESCOLAR Y PRIMARIA 
F/2017/159 ,2017-01-03,119.38,B46001897,THYSSENKRUPP ELEVADORES SLU,IMPUTACIÓN AO EXERCICIO 2017 DA FRA 9000929292 SERVIZO  MANTEMENTO DE ASCENSORES SAGRADA FML-MESOIRO (1/12/16-31/12/16) ,342 - INSTALACIONES DEPORTIVAS. 
F/2017/160 ,2017-01-03,514.25,B15015985,AUTOS BREA S L,"IMPUTACION DA FRA. C 1160708 AO EXERCICIO 2017, DECEMBRO 2016, ALUGUER VEHICULO SEN CONDUCTOR MATRICULA 6196HBN ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/161 ,2017-01-03,94.0,B70356720,MOTOR PLAZA CORUÑA SL,"FRA. 6, REPARACION DE VEHICULO 9237CND DE POLICIA LOCAL  ",132 - SEGURIDAD Y ORDEN PÚBLICO. 
F/2017/162 ,2017-01-03,49.88,B70356720,MOTOR PLAZA CORUÑA SL,"FRA. 7, JUEGO ESCOBILLAS PARA VEHICULO 4641GYG DE POLICIA LOCAL  ",132 - SEGURIDAD Y ORDEN PÚBLICO. 
F/2017/163 ,2017-01-03,99.99,B70455050,GABRIEL MIGUEZ SL,"FAC. C16 441, SERVICIO DE MANTENIMIENTO DE LA CALDERA DE LA ESTACIÓN DE AUTOBUSES, DICIEMBRE 2016 ",440 - ADMINISTRACIÓN GENERAL DEL TRANSPORTE. 
F/2017/164 ,2017-01-04,10778.99,A79707345,SOLRED SA,"FAC. A/2016/0001977729, SUMINISTRO DE CARBURANTE PARA VEHÍCULOS DEL PARQUE MÓVIL, DICIEMBRE 2016 ",920 - ADMINISTRACIÓN GENERAL . 
F/2017/165 ,2017-01-04,83.19,A84149566,EIVAR OBRAS E INGENIERIA S A,ABONO FRA/ F/16-006823  REHABILITAC. Y VIVI. MANTENIMIENTO DE EXTINTORES / VIVIENDAS EL CARMEN / NOV 16 ,1522 - CONSERVACIÓN Y REHABILITACIÓN DE LA EDIFICACIÓN 
F/2017/166 ,2017-01-04,10320.77,B73105082,MULTISERVICIOS TRITON SL,FRA. Nº 0 3. DECEMBRO 2016. MANTEMENTO CREMATORIO DE FEANS ,164 - CEMENTERIO Y SERVICIOS FUNERARIOS. 
F/2017/167 ,2017-01-04,363.0,G82157926,FUNDACION CNSE PARA LA SUPRESION DE LAS BARRERAS DE COMUNICACION,"Servicio de videointerpretacion Svisual ( Periodos: 01 de octubre al 31 de octubre: 100, 00 € 01 de noviembre al 30 de n ",926 - COMUNICACIONES INTERNAS. 
F/2017/169 ,2017-01-04,7403.7,A15456585,ALTIA CONSULTORES SA,Servicio de mantenimiento de licencias Oracle del Ayuntamiento A Coruña. Referencia M-6/2014. Mes de diciembre de 2016 ,926 - COMUNICACIONES INTERNAS. 
F/2017/171 ,2017-01-04,230.0,H15244718,COMUNIDAD DE PROPIETARIOS RONDA DE NELLE 18,"Fact. 0001/17 Cuota de comunidad CCPP Rda Nelle 18, enero 2017 ",[ANTICIPO DE CAJA]
F/2017/172 ,2017-01-04,1292.28,B15862295,ALDABA SERVICIOS PROFESIONALES SL,Servicio de actualización automática de las bases de datos del servicio de atención e información ciudadana (telefóno 01 ,926 - COMUNICACIONES INTERNAS. 
F/2017/173 ,2017-01-04,2541.0,B15862295,ALDABA SERVICIOS PROFESIONALES SL,Servicio de gestión y mantenimiento de la plataforma de servicios Microsoft y otros servicios asociados  mes de diciembr ,926 - COMUNICACIONES INTERNAS. 
F/2017/174 ,2017-01-04,7124.48,B15862295,ALDABA SERVICIOS PROFESIONALES SL,Servicio en el ámbito de la infraestructura de TI correspondiente al mes de diciembre 2016 ,926 - COMUNICACIONES INTERNAS. 
F/2017/179 ,2017-01-04,4174.5,*,[Anonimizado]*,IMPUTAR A ORZAMENTO PRORROGADO VIXENTE SEGUN BASE 5º II FAC. F-4 : MANTEMENTO CALEFACCION CEIP 4º TRIMESTRE 2016. ,323 - FUNCIONAMIENTO DE CENTROS DE ENSEÑANZA PREESCOLAR Y PRIMARIA 
F/2017/181 ,2017-01-04,207.34,A15117609,SUPERVISION Y CONTROL S A,"FRA. 159916000003141, INSPECCION TECNICA DE VEHICULOS DE POLICIA LOCAL DICIEMBRE 2016 ",132 - SEGURIDAD Y ORDEN PÚBLICO. 
F/2017/182 ,2017-01-04,185.39,A15117609,SUPERVISION Y CONTROL S A,"FRA. 159916000003379, INSPECCION TECNICA DE VEHICULOS DE PROTECCION CIVIL DICIEMBRE-16 ",135 - PROTECCIÓN CIVIL 
F/2017/183 ,2017-01-04,126.84,A15117609,SUPERVISION Y CONTROL S A,"FRA. 159916000003380, INSPECCION TECNICA DE VEHICULOS DEL PARQUE MOVIL 2016 ",920 - ADMINISTRACIÓN GENERAL . 
F/2017/184 ,2017-01-04,127.05,F20025318,ORONA S COOP,"IMPUTACION DA FRA. 1705 1705000133 AO EXERCICIO 2017, NOVEMBRO 2016, MANTEMENTO ASCENSOR CC CIDADE VELLA ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/185 ,2017-01-04,1689.46,B33978487,CLN INCORPORA SL,"IMPUTACION DA FRA. V0 1125 AO EXERCICIO 2017, DECEMBRO 2016, SERVIZO DE LIMPEZA CENTRO CIVICO CIDADE VELLA ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/186 ,2017-01-04,48.4,A61486981,PROTECCION DE PATRIMONIOS SA,"IMPUTACION FRA. 0099160025 EXERCICIO 2017, 01/10/2016 - 31/12/2016, MANTEMENTO PREVENTIVO DETECCION PCI CC GARCIA SABELL ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/187 ,2017-01-04,3276.01,B36608172,LIMPIEZAS FARO SL,"IMPUTACION DA FRA. 03 162543 AO EXERCICIO 2017, DECEMBRO 2016, SERVIZO LIMPEZA CENTRO CIVICO PESCADORES E NOVOBOANDANZA ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/188 ,2017-01-04,71.77,A61486981,PROTECCION DE PATRIMONIOS SA,"IMPUTACION DA FRA. 0100160124 AO EXERCICIO 2017, DECEMBRO 2016, MANTEMENTO PREVENTIVO DETECCION PCI CENTRO NOVOBOANDANZA ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/189 ,2017-01-04,34.12,A61486981,PROTECCION DE PATRIMONIOS SA,"IMPUTACION FRA. 0099160024 AO EXERCICIO 2017, 01/10/2016 - 31/12/2016, MANTEMENTO PREVENTIVO INTRUSION CC GARCIA SABELL ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/190 ,2017-01-04,816.92,A61486981,PROTECCION DE PATRIMONIOS SA,"IMPUTACION DA FRA. 0100160128 AO EXERCICIO 2017, 15/11/2016 - 31/12/2016, MANTEMENTO PREVENTIVO DETECCION PCI CCM ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/191 ,2017-01-04,62.1,A61486981,PROTECCION DE PATRIMONIOS SA,"IMPUTACION DA FRA. 0100160127 AO EXERCICIO 2017, 01/10/2016 - 31/12/2016, MANTEMENTO PREVENTIVO INTRUSION CC A SILVA ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/192 ,2017-01-04,145.2,B70103510,KOTA VERTICAL SL,"FRA. 3, REPARAR FILTRACIONS DA CUBERTA LOCAL ASOCIACION BULIMICOS E ANOREXICOS CORUÑA O 02/01/2017 ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/193 ,2017-01-04,16214.0,B15666944,CAMPA FORMACION E INTERVENCION SOCIOEDUCATIVA SL,FRA.Nº 37 SERIE A SERVIZO DE ANIMACION PRAZA MARIA PITA DO 22 AO 31 DE DECEMBRO 2016 PARA DINAMIZAR O COMERCIO LOCAL ,"430 - ADMÓN GENERAL DE COMERCIO, TURISMO Y PYMES. "
F/2017/194 ,2017-01-04,1279.19,A82876905,ATENEA SEGURIDAD Y MEDIO AMBIENTE S A U,FRA. Nº GALB 16120013. DECEMBRO 2016. COORDINACION SEGURIDADE E SAUDE OBRAS E SERVIZOS MEDIO AMBIENTE ,1729 - PROTECCIÓN Y MEJORA DEL MEDIO AMBIENTE. OTROS 
F/2017/195 ,2017-01-04,70560.0,A28011864,SEGURCAIXA ADESLAS SA DE SEGUROS Y REASEGUROS,FRA. 01-00000000712027354 ANUALIDADE 2017 SEGURO MUNICIPAL DE RISCOS PATRIMONIAIS ,933 - GESTIÓN DEL PATRIMONIO. 
F/2017/196 ,2017-01-04,2640.72,B70290036,SUMA SERVICIOS HOSTELERIA SL,"IMPUTACIÓN DA FRA. 2016/68 O EXERCICIO 2017, DECEMBRO 2016, COMIDAS COMEDOR CC MONTE ALTO  ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/198 ,2017-01-04,1092.59,V15022437,ENTIDAD CONSTRUCTORA BENEFICA SAGRADA FAMILIA,"IMPUTACION DA FRA. A000801 AO EXERCICIO 2017, DECEMBRO 2016, ARRENDAMENTO LOCAL E EDIFICIOS PRAZA NOSA SEÑORA 1 - 5 ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/199 ,2017-01-04,2683.7,V15022437,ENTIDAD CONSTRUCTORA BENEFICA SAGRADA FAMILIA,"IMPUTACION FRA.Nº A000810 AO EXERCICIO 2017, ALUGUER LOCAL BIBLIOTECA SAGRADA FAMILIA DECEMBRO 2016 ",3321 - BIBLIOTECAS PÚBLICAS 
F/2017/200 ,2017-01-04,643.8,V15022437,ENTIDAD CONSTRUCTORA BENEFICA SAGRADA FAMILIA,"IMPUTACION DA FRA. A000794 AO EXERCICIO 2017, DECEMBRO 2016, ARRENDAMENTO LOCAL SAGRADA FAMILIA 28 BAIXO ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/202 ,2017-01-04,446.45,*,[Anonimizado]*,"IMPUTACION FRA.Nº 77 AO EXERCICIO 2017, SUBMINISTRO DE PRENSA PARA BIBLIOTECA ROSALES DECEMBRO 2016 ",3321 - BIBLIOTECAS PÚBLICAS 
F/2017/203 ,2017-01-04,215.8,J70193297,TRIOTECNO SC,"REHABILITACION Y VIVI. FAC. 012781 LECTURA CONTADOR TOSHIBA, DICIEMBRE/16.  ",1522 - CONSERVACIÓN Y REHABILITACIÓN DE LA EDIFICACIÓN 
F/2017/204 ,2017-01-04,708.34,*,[Anonimizado]*,FRA.Nº 409 DECEMBRO/2016 LIMPEZA MERCADO ADORMIDERAS ,"4312 - MERCADOS, ABASTOS Y LONJAS "
F/2017/205 ,2017-01-04,41.36,G15068091,FEDERACION DE ASOCIACIONS DE PERSOAS XORDAS DE GALICIA,FAC. 360/2016 SERVICIO DE INTERPRETES DE LENGUA DE SIGNOS EN EL ENCUENTRO CIUDADANO CELEBRADO EL DIA 30/12/2016 ,924 - PARTICIPACIÓN CIUDADANA 
F/2017/206 ,2017-01-04,98.75,A62247879,EDEN SPRINGS ESPAÑA SAU,FRA/ 75/03385651 MANTENIMIENTO EQUIPO AGUA REHABILITACIÓN Y VIVIENDA DICIEMBRE 2016 ,[ANTICIPO DE CAJA]
F/2017/207 ,2017-01-04,235.95,*,[Anonimizado]*,"FRA.Nº 02/2017, ADAPTACION DO PRGRAMA MENSUAL DE CULTURA A VINILO. ENTREGRA 2/01/2017 ",334 - PROMOCIÓN CULTURAL. 
F/2017/208 ,2017-01-04,118.34,J15539893,GOMEZ PATTONS SC,"IMPUTACION DA FRA. 010510 AO EXERCICIO 2017, DECEMBRO 2016, SERVIZOS DE MENSAXERIA CONCELLARIA SERVIZOS SOCIAIS ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/209 ,2017-01-04,34.24,J15539893,GOMEZ PATTONS SC,"FAC. 010511 SERVICIOS DE MENSAJERIA PARA IGUALDAD, DICIEMBRE/16 ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/211 ,2017-01-04,263.32,J15539893,GOMEZ PATTONS SC,"FAC. 010512 SERVICIO DE MENSAJERIA PARA INTERIOR, DICIEMBRE 2016 ",920 - ADMINISTRACIÓN GENERAL . 
F/2017/212 ,2017-01-04,406.58,J15539893,GOMEZ PATTONS SC,"FAC. 010513 SERVICIOS DE MENSAXERIA PARA MEDIO AMBIENTE, DECEMBRO/16 ",170 - ADMINISTRACIÓN GENERAL DEL MEDIO AMBIENTE. 
F/2017/213 ,2017-01-04,166.38,B15259765,SISTEMAS DE SEGURIDADE A 1 SL,"FACT. 17-A 1148 MANTENIMIENTO SISTEMA CONTRA INCENDIOS DURAN LORIGA 10, DICIEMBRE 2016 ",920 - ADMINISTRACIÓN GENERAL . 
F/2017/214 ,2017-01-04,276.28,J15539893,GOMEZ PATTONS SC,IMPUTACIÓN AO EXERCICIO 2017 DA FRA  010514 SERVIZOS DE MENSAXERIA PARA DEPORTES DECEMBRO 2016 ,341 - PROMOCIÓN Y FOMENTO DEL DEPORTE. 
F/2017/216 ,2017-01-04,143.08,B15259765,SISTEMAS DE SEGURIDADE A 1 SL,"IMPUTACION FRA.Nº 17-A 1150 AO EXERCICIO 2017, MANTEMENTO DO SISTEMA ANTIROUBO DA BIBLIOTECA SAGRADA FAMILIA 4º TRIM. 16 ",3321 - BIBLIOTECAS PÚBLICAS 
F/2017/217 ,2017-01-04,86.22,J15539893,GOMEZ PATTONS SC,"IMPUTACION FRA.Nº 010527 AO EXERCICIO 2017, SERVIZOS DE MENSAXERIA PRESTADOS PARA O JOSE CORNIDE EN DECEMBRO 2016 ",3323 - INSTITUTO JOSE CORNIDE 
F/2017/218 ,2017-01-04,417.44,B15259765,SISTEMAS DE SEGURIDADE A 1 SL,"FACT. 17-A 1151 MANTENIMIENTO CONTRA INCENDIOS PALACIO MUNICIPAL, SEGUNDO SEMESTRE 2016 ",920 - ADMINISTRACIÓN GENERAL . 
F/2017/223 ,2017-01-04,228.14,*,[Anonimizado]*,"IMPUTACIÓN FRA. 1074, DICIEMBRE16, AL EJERCICIO 2017, PROGRAMA MPAL TALON RESTAURANTE ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/224 ,2017-01-04,74.8,*,[Anonimizado]*,"IMPUTACIÓN FRA. 1075, DICIEMBRE16, AL EJERCICIO 2017, PROGRAMA MPAL TALON RESTAURANTE ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/225 ,2017-01-04,168.3,B15637002,SILVEIRA CARAMES SL,"IMPUTACIÓN FRA. 1076, DICIEMBRE16, AL EJERCICIO 2017, PROGRAMA MPAL TALON RESTAURANTE ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/226 ,2017-01-04,388.96,*,[Anonimizado]*,"IMPUTACIÓN FRA. 1077, DICIEMBRE16, AL EJERCICIO 2017, PROGRAMA MPAL TALON RESTAURANTE ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/227 ,2017-01-04,21.18,B15785686,SOGARPA SUMINISTROS ELECTRICOS S L,FACT. 061400000 86 SUMINISTRO DE MATERIAL ELECTRICO PARA EL ARCHIVO ADMINISTRATIVO MUNICIPAL ,920 - ADMINISTRACIÓN GENERAL . 
F/2017/230 ,2017-01-04,5.83,B15785686,SOGARPA SUMINISTROS ELECTRICOS S L,"FRA. 061400000 87, SUMINISTRO DE BASE 6 TOMAS BIP. 16A 250V BL.C/OBT +INT. PARA POLICIA LOCAL  ",132 - SEGURIDAD Y ORDEN PÚBLICO. 
F/2017/232 ,2017-01-04,411.42,A28022952,DIEZ Y COMPAÑIA S A,"FRA. G 003, SUMINISTRO DE SEÑALES CUADRADAS EN PVC ESPUMADO AMARILLO PARA POLICIA LOCAL  ",132 - SEGURIDAD Y ORDEN PÚBLICO. 
F/2017/233 ,2017-01-04,400.0,A15127137,A PONTE PASAXE SAL,"IMPUTACION DA FRA. 97 AO EXERCICIO 2017, DECEMBRO 2016, PROGRAMA BOLSAS COMEDOR COLEXIO A PONTE PASAXE ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/235 ,2017-01-04,31761.74,U70319157,UTE ANGEL ROADE SL Y  MANUEL RIVAS BOQUETE SL,"SERVICIO DE MANTENIMIENTO INTEGRAL DE LAS FUENTES ORNAMENTALES, ESTANQUES Y CAÍDAS DE AGUA (REF. AS-48/2010).  / DICIEMB ",933 - GESTIÓN DEL PATRIMONIO. 
F/2017/236 ,2017-01-05,497.42,B15894140,CASA TUÑAS S L,"IMPUTACIÓN FRA. 1078, DICIEMBRE16, AL EJERCICIO 2017, PROGRAMA MPAL TALON RESTAURANTE ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/237 ,2017-01-05,845.24,*,[Anonimizado]*,"IMPUTACIÓN FRA. 1079, DICIEMBRE16, AL EJERCICIO 2017, PROGRAMA MPAL TALON RESTAURANTE ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/238 ,2017-01-05,1694.22,*,[Anonimizado]*,"IMPUTACIÓN FRA. 1081, DICIEMBRE16, AL EJERCICIO 2017, PROGRAMA MPAL TALON RESTAURANTE ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/239 ,2017-01-05,2636.7,*,[Anonimizado]*,"IMPUTACIÓN FRA. 1080, DICIEMBRE16, AL EJERCICIO 2017, PROGRAMA MPAL TALON RESTAURANTE ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/240 ,2017-01-05,2307.58,B15783574,CENTRO DE ESTUDIOS GASTRONOMICOS SL,"IMPUTACIÓN FRA. 1082, DICIEMBRE16, AL EJERCICIO 2017, PROGRAMA MPAL TALON RESTAURANTE ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/241 ,2017-01-05,149.6,*,[Anonimizado]*,"IMPUTACIÓN FRA. 1083, DICIEMBRE16, AL EJERCICIO 2017, PROGRAMA MPAL TALON RESTAURANTE ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/242 ,2017-01-05,287.98,*,[Anonimizado]*,"IMPUTACIÓN FRA. 1084, DICIEMBRE16, AL EJERCICIO 2017, PROGRAMA MPAL TALON RESTAURANTE ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/243 ,2017-01-05,228.14,*,[Anonimizado]*,"IMPUTACIÓN FRA. 1085, DICIEMBRE16, AL EJERCICIO 2017, PROGRAMA MPAL TALON RESTAURANTE ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/244 ,2017-01-05,325.38,*,[Anonimizado]*,"IMPUTACIÓN FRA. 1086, DICIEMBRE16, AL EJERCICIO 2017, PROGRAMA MPAL TALON RESTAURANTE ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/245 ,2017-01-05,407.66,*,[Anonimizado]*,"IMPUTACIÓN FRA. 1087, DICIEMBRE16, AL EJERCICIO 2017, PROGRAMA MPAL TALON RESTAURANTE ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/246 ,2017-01-05,504.9,J70155031,DOCAMPO Y MOURE S C,"IMPUTACIÓN FRA. 1088, DICIEMBRE16, AL EJERCICIO 2017, PROGRAMA MPAL TALON RESTAURANTE ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/247 ,2017-01-05,280.5,B15590888,PITA VARELA SL,"IMPUTACIÓN FRA. 1089, DICIEMBRE16, AL EJERCICIO 2017, PROGRAMA MPAL TALON RESTAURANTE ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/248 ,2017-01-05,725.56,B15455868,MESON OS CASTROS S L,"IMPUTACIÓN FRA. 1090, DICIEMBRE16, AL EJERCICIO 2017, PROGRAMA MPAL TALON RESTAURANTE ",231 - ASISTENCIA SOCIAL PRIMARIA 
