#,Alias,Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas
,,51,232,7800310,REM./10 PROGRAMA ERRADICACION DEL CHABOLISMO,,,,
,,51,232,7800311,REM./11 PROGRAMA ERRADICACION CHABOLISMO,,,,
,,51,232,78050,CONVENIOS NOMINATIVOS,200000.0,28000.0,228000.0,120000.0
,,51,232,7805011,REM./11 CONVENIOS NOMINATIVOS,,100000.0,100000.0,100000.0
,,51,232,79002,OTRAS AYUDAS DE CAPITAL AL EXTERIOR,,5000.0,5000.0,5000.0
,,51,232,7900211,REM./11 OTRAS AYUDAS DE CAPITAL AL EXTERIOR,,5000.0,5000.0,5000.0
,,51,233,22720,PROGRAMAS SOCIALES,20000.0,,20000.0,9880.68
,,51,233,22723,CONTRATACIÓN DE PRESTACIÓN DE SERVICIOS SOCIALES,6006000.0,140634.89,6146634.89,5160671.28
,,51,233,2272311,REM./11 CONTRATACIÓN DE PRESTACIÓN DE SERVICIOS SOCIALES,,206767.97,206767.97,188451.65
,,51,233,7805011,REM./11 CONVENIOS NOMINATIVOS,,90151.82,90151.82,90151.82
,,51,312,20292,RECONOCIMIENTO DE CREDITO,,839.56,839.56,839.56
,,51,313,22001,"Prensa, revistas, libros y otras publicaciones.",50.0,,50.0,
,,51,313,22199,Otros suministros.,50.0,,50.0,
,,51,313,22621,CAMPAÑAS SANITARIAS,1000.0,-1000.0,,
,,51,313,22699,Otros gastos diversos,1000.0,-1000.0,,
,,51,313,22799,Otros trabajos realizados por otras empresas y profes.,100.0,,100.0,
,,52,232,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,1500.0,,1500.0,
,,52,232,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",100.0,,100.0,
,,52,232,22000,Ordinario no inventariable.,200.0,29.67,229.67,29.67
,,52,232,22001,"Prensa, revistas, libros y otras publicaciones.",200.0,,200.0,
,,52,232,22400,PRIMAS DE SEGUROS,600.0,,600.0,652.29
,,52,232,22602,Publicidad y propaganda.,2340.0,,2340.0,1433.85
,,52,232,22603,Publicación en Diarios Oficiales.,500.0,,500.0,
,,52,232,22606,"Reuniones, conferencias y cursos.",800.0,,800.0,
,,52,232,22609,Actividades culturales y deportivas,500.0,,500.0,
,,52,232,22625,Programas de promoción juventud,90000.0,51764.68,141764.68,120418.88
,,52,232,2262511,REM./11 PROGRAMAS DE PROMOCION Y JUVENTUD,,,,
,,52,232,22628,EXPOSICIONES,100.0,,100.0,
,,52,232,22699,Otros gastos diversos,4500.0,,4500.0,
,,52,232,22700,Limpieza y aseo.,6480.0,,6480.0,6534.92
,,52,232,2270011,REM./11 LIMPIEZA Y ASEO,,,,
,,52,232,22701,Seguridad.,1000.0,,1000.0,
,,52,232,22799,Otros trabajos realizados por otras empresas y profes.,317187.43,,317187.43,274636.53
,,52,232,2279911,REM./11 OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,,897.34,897.34,
,,52,232,4811011,"REM./11 BECAS PROGRAMA """"DESCUBRIR LA PARTICIPACIÓN""""",,3826.5,3826.5,3826.5
,,52,232,4890011,REM./11 OTRAS TRANSF.CORR. A FAM. E INST.SIN FIN DE LUCRO,,30000.0,30000.0,29515.1
,,52,320,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,8000.0,5000.0,13000.0,13741.93
,,52,320,2120011,REM./11 REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,,41605.44,41605.44,41605.44
,,52,320,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",1200.0,,1200.0,
,,52,320,22000,Ordinario no inventariable.,1400.0,,1400.0,740.45
,,52,320,2200011,REM./11 ORDINARIO NO INVENTARIABLE,,,,
,,52,320,22001,"Prensa, revistas, libros y otras publicaciones.",,,,510.33
,,52,320,22104,Vestuario.,3000.0,,3000.0,
,,52,320,2210411,REM./11 VESTUARIO,,,,
,,52,320,22699,Otros gastos diversos,1500.0,,1500.0,573.48
,,52,321,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,505428.91,26000.0,531428.91,412137.68
,,52,321,2120011,REM./11 REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,,,,
,,52,321,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",10000.0,,10000.0,9995.53
,,52,321,22103,Combustibles y carburantes.,4800.0,,4800.0,2813.95
,,52,321,22700,Limpieza y aseo.,1209404.64,17000.0,1226404.64,1089450.54
,,52,321,2270011,REM./11 LIMPIEZA Y ASEO,,11549.67,11549.67,11549.67
,,52,321,22706,Estudios y trabajos técnicos.,,,,
,,52,321,22760,ESCUELA INFANTIL MUNICIPAL MONTE ALTO,66000.0,,66000.0,63222.96
,,52,321,22761,ESCUELA INFANTIL MUNICIPAL LOS ROSALES,200000.0,,200000.0,195745.71
,,52,321,22762,ESCUELA INFANTIL MUNICIPAL OS CATIVOS,133000.0,,133000.0,130696.35
,,52,321,22763,ESCUELA INFANTIL MUNICIPAL ARELA,183000.0,,183000.0,181183.86
,,52,321,22764,ESCUELA INFANTIL MUNICIPAL LUIS SEOANE,130000.0,,130000.0,127678.15
,,52,321,22765,ESCUELA INFANTIL MUNICIPAL CARRICANTA,186000.0,,186000.0,181698.16
,,52,321,22766,ESCUELA INFANTIL MUNICIPAL MESOIRO,129000.0,,129000.0,126072.4
,,52,321,22799,Otros trabajos realizados por otras empresas y profes.,99013.69,-34000.0,65013.69,50490.36
,,52,321,2279911,REM./11 OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,,31069.22,31069.22,49.74
,,52,321,6220003,REM./03 EDIFICIOS Y OTRAS CONSTRUCCIONES,,,,
,,52,321,6220005,REM./05 EDIFICIOS Y OTRAS CONSTRUCCIONES,,8180.26,8180.26,
,,52,321,6220007,REM./07 EDIFICIOS Y OTRAS CONSTRUCCIONES,,2637.65,2637.65,
,,52,321,6220008,REM./08 INV. NUEVA EDIFICIOS Y OTRAS CONSTRUCCIONES,,2522.49,2522.49,
,,52,321,62500,INV.NUEVA MOBILIARIO Y ENSERES,1800.0,,1800.0,1482.08
,,52,321,6250011,REM./11 INV.NUEVA MOBILIARIO Y ENSERES,,,,
,,52,321,62700,PROYECTOS COMPLEJOS,328000.0,165281.23,493281.23,
,,52,321,63201,OBRAS DE REPOSICION EN COLEGIOS PÚBLICOS,456211.3,,456211.3,257211.74
,,52,321,6320109,REM./09 OBRAS DE REPOSICION EN COLEGIOS PÚBLICOS,,33754.79,33754.79,
,,52,321,6320110,REM./10 OBRAS DE REPOSICION EN COLEGIOS PUBLICOS,,104747.29,104747.29,103801.51
,,52,321,6320111,REM./11 OBRAS DE REPOSICION EN COLEGIOS PÚBLICOS,,749290.6,749290.6,673735.07
,,52,323,2272609,REM./09 CONTRATO GESTION ESCUELA MUNICIPAL DE MUSICA,,2600.75,2600.75,
,,52,323,2272610,REM./10 CONTRATO GESTION ESCUELA MUNICIPAL DE MUSICA,,,,
,,52,323,42301,APORTACION CENTRO ASOCIADO UNED,80000.0,,80000.0,80000.0
,,52,323,48104,BECAS PARA MASTER PRODUCCIÓN Y GESTIÓN AUDIOVISUAL,12750.0,,12750.0,12750.0
,,52,323,48950,CONVENIOS NOMINATIVOS,17921.52,,17921.52,12902.02
,,52,323,4895011,REM./11 CONVENIOS NOMINATIVOS,,,,
,,52,324,22200,Servicios de Telecomunicaciones.,58665.05,,58665.05,18974.4
,,52,324,22606,"Reuniones, conferencias y cursos.",,,,1199.98
,,52,324,22626,PROG.EDUCATIVOS Y ACTIVIDADES GENERALES,81000.0,110243.19,191243.19,158709.42
,,52,324,2262611,REM./11 PROG.EDUCATIVOS Y ACTIVIDADES GENERALES,,,,
,,52,324,22706,Estudios y trabajos técnicos.,,,,2333.0
,,52,324,22733,CONTRATO DE GESTION DEL PROGRAMA MADRUGADORES,20359.2,,20359.2,18374.17
,,52,324,2273311,REM./11 CONTRATO DE GESTION DEL PROGRAMA MADRUGADORES,,,,
,,52,324,22735,PROGRAMA ENSEÑANZA DE INGLES,248304.36,,248304.36,223473.91
,,52,324,2273511,REM./11 PROGRAMA ENSEÑANZA DE INGLES,,24113.09,24113.09,
,,52,324,22745,CONTRATOS RED INFORMÁTICA CENTROS ESC.,109469.96,1464.0,110933.96,50562.42
,,52,324,2274511,REM./11 CONTRATOS RED INFORMÁTICA CENTROS ESC.,,,,
,,52,324,48950,CONVENIOS NOMINATIVOS,430000.0,-55227.15,374772.85,370772.85
,,52,334,22620,ACTIVIDADES DE FOMENTO DE LA LENGUA GALLEGA,15000.0,-2016.04,12983.96,7945.15
,,52,334,4890011,REM./11 OTRAS TRANSF.CORR. A FAM. E INST.SIN FIN DE LUCRO,,17307.94,17307.94,13942.85
,,52,340,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,2561.98,600.0,3161.98,2821.98
,,52,340,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,10000.0,10000.0,20000.0,7811.33
,,52,340,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",5677.55,,5677.55,16366.89
,,52,340,22000,Ordinario no inventariable.,1000.0,,1000.0,551.92
,,52,340,22001,"Prensa, revistas, libros y otras publicaciones.",629.55,,629.55,492.25
,,52,340,22100,Energía eléctrica.,,,,5086.4
,,52,340,22102,Gas.,479660.6,120000.0,599660.6,520344.59
,,52,340,2210211,REM./11 GAS,,37596.54,37596.54,37370.07
,,52,340,22103,Combustibles y carburantes.,25140.11,,25140.11,24965.0
,,52,340,22104,Vestuario.,2500.0,,2500.0,2856.85
,,52,340,22106,Productos farmacéuticos y material sanitario.,1000.0,,1000.0,748.87
,,52,340,22110,Productos de limpieza y aseo.,,,,1182.02
,,52,340,22193,RECONOCIMIENTO DE CREDITO,,9259.91,9259.91,9259.91
,,52,340,22199,Otros suministros.,20000.0,,20000.0,13199.17
,,52,340,22602,Publicidad y propaganda.,6000.0,,6000.0,4248.0
,,52,340,2260211,REM./11 PUBLICIDAD Y PROPAGANDA,,939.04,939.04,939.04
,,52,340,22603,Publicación en Diarios Oficiales.,6000.0,,6000.0,
,,52,340,22699,Otros gastos diversos,67224.68,27000.0,94224.68,92021.27
,,52,340,2269911,REM./11 OTROS GASTOS DIVERSOS,,,,
,,52,340,22700,Limpieza y aseo.,542168.92,,542168.92,465474.59
,,52,340,22701,Seguridad.,1489498.71,-120000.0,1369498.71,1186334.13
,,52,340,2270111,REM./11 SEGURIDAD,,15282.55,15282.55,
,,52,340,22706,Estudios y trabajos técnicos.,9000.0,,9000.0,1652.0
,,52,340,22799,Otros trabajos realizados por otras empresas y profes.,1444331.34,-91251.54,1353079.8,1172833.33
,,52,340,2279911,REM./11 OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,,48642.4,48642.4,48382.53
,,52,340,62500,INV.NUEVA MOBILIARIO Y ENSERES,3000.0,,3000.0,
,,52,341,22630,TROFEO TERESA HERRERA,114000.0,-59929.0,54071.0,46171.04
,,52,341,2263011,REM./11 TROFEO TERESA HERRERA,,35400.0,35400.0,
,,52,341,22767,TORNEOS DEPORTIVOS,475000.0,509686.51,984686.51,1046819.8
,,52,341,2276710,REM./10 TORNEOS DEPORTIVOS,,1469.44,1469.44,
,,52,341,2276711,REM./11 TORNEOS DEPORTIVOS,,6000.0,6000.0,
,,52,341,22799,Otros trabajos realizados por otras empresas y profes.,195000.0,,195000.0,100273.63
,,52,341,2279911,REM./11 OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,,39347.95,39347.95,29640.76
,,52,341,48900,OTRAS TRANSF.CORRIENTES A FAMILIAS E INST.SIN FINES DE LUCRO,120000.0,,120000.0,110376.39
,,52,341,4890011,REM./11 OTRAS TRANSF.CORR. A FAM. E INST.SIN FIN DE LUCRO,,128274.02,128274.02,118765.23
,,52,341,48950,CONVENIOS NOMINATIVOS,475000.0,200000.0,675000.0,633903.2
,,52,341,4895011,REM./11 CONVENIOS NOMINATIVOS,,100500.0,100500.0,99233.09
,,52,342,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",6000.0,,6000.0,5981.23
,,52,342,62500,INV.NUEVA MOBILIARIO Y ENSERES,18000.0,,18000.0,17650.99
,,52,342,62503,INV.NUEVA MATERIAL DEPORTIVO,22576.12,-15045.0,7531.12,839.68
,,52,342,62700,PROYECTOS COMPLEJOS,53208.4,,53208.4,13950.95
,,52,342,6270009,REM./09 PROYECTOS COMPLEJOS,,250000.0,250000.0,
,,52,342,6270010,REM./10 PROYECTOS COMPLEJOS,,500000.0,500000.0,
,,52,342,6270011,REM./11 PROYECTOS COMPLEJOS,,441108.12,441108.12,
,,52,342,63206,REHABILITACION INSTALACIONES DEPORTIVAS,709047.07,12368.87,721415.94,42799.92
,,52,342,6320609,REM./09 REHABILITACION INSTALACIONES DEPORTIVAS,,136158.6,136158.6,
,,52,342,6320611,REM./11 REHABILITACION INSTALACIONES DEPORTIVAS,,256095.55,256095.55,210352.36
,,60,241,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,24969.62,114.31,25083.93,11161.96
,,60,241,2030011,REM./11 ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,,225.93,225.93,
,,60,241,20400,ARRENDAMIENTO MATERIAL DE TRANSPORTE,19000.0,,19000.0,15422.4
,,60,241,2040011,REM./11 ARRENDAMIENTO MATERIAL DE TRANSPORTE,,,,
,,60,241,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,7500.0,,7500.0,857.51
,,60,241,2120011,REM./11 REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,,5888.79,5888.79,5888.79
,,60,241,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",3000.0,,3000.0,5416.01
,,60,241,2130011,"REM./11 REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",,,,
,,60,241,22000,Ordinario no inventariable.,5300.0,2016.96,7316.96,4592.47
,,60,241,2200011,REM./11 ORDINARIO NO INVENTARIABLE,,1394.79,1394.79,109.5
,,60,241,22001,"Prensa, revistas, libros y otras publicaciones.",1500.0,,1500.0,1090.07
,,60,241,22002,Material informático no inventariable.,700.0,1000.0,1700.0,989.42
,,60,241,22102,Gas.,15000.0,-5000.0,10000.0,7922.28
,,60,241,2210211,REM./11 GAS,,1600.0,1600.0,232.16
,,60,241,22200,Servicios de Telecomunicaciones.,,7998.97,7998.97,3998.97
,,60,241,2220011,REM./11 SERVICIOS DE TELECOMUNICACIONES,,4000.0,4000.0,
,,60,241,22400,PRIMAS DE SEGUROS,200.0,,200.0,
,,60,241,22602,Publicidad y propaganda.,20000.0,-2000.0,18000.0,4915.89
,,60,241,22606,"Reuniones, conferencias y cursos.",24000.0,-9000.0,15000.0,7260.0
,,60,241,22619,CURSOS DE FORMACION PARA EL EMPLEO,843786.0,20766.13,864552.13,631626.81
,,60,241,2261908,REM./08 CURSOS DE FORMACIÓN PARA EL EMPLEO,,66990.26,66990.26,49537.5
,,60,241,2261909,REM./09 CURSOS DE FORMACION PARA EL EMPLEO,,123637.36,123637.36,16670.15
,,60,241,2261911,REM./11 CURSOS DE FORMACION PARA EL EMPLEO,,104181.89,104181.89,81812.19
,,60,241,22628,EXPOSICIONES,8400.0,-5000.0,3400.0,
,,60,241,22699,Otros gastos diversos,2500.0,225660.0,228160.0,4800.0
,,60,241,2269911,REM./11 OTROS GASTOS DIVERSOS,,4600.0,4600.0,4600.0
,,60,241,22700,Limpieza y aseo.,62544.74,,62544.74,62659.02
,,60,241,2270011,REM./11 LIMPIEZA Y ASEO,,193.12,193.12,193.12
,,60,241,22706,Estudios y trabajos técnicos.,51000.0,,51000.0,20228.63
,,60,241,2270611,REM./11 ESTUDIOS Y TRABAJOS TECNICOS,,3294.78,3294.78,1105.22
,,60,241,22799,Otros trabajos realizados por otras empresas y profes.,100352.84,,100352.84,88591.22
,,60,241,2279911,REM./11 OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,,2044.59,2044.59,
,,60,241,48900,OTRAS TRANSF.CORRIENTES A FAMILIAS E INST.SIN FINES DE LUCRO,93074.0,,93074.0,
,,60,241,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",15000.0,,15000.0,8026.18
,,60,241,6230011,"REM./11 INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",,,,
,,60,241,62500,INV.NUEVA MOBILIARIO Y ENSERES,5000.0,-5000.0,,
,,60,241,6250011,REM./11 INV.NUEVA MOBILIARIO Y ENSERES,,,,
,,60,241,6320011,REM./11 EDIFICIOS Y OTRAS CONSTRUCCIONES,,164127.16,164127.16,
,,60,430,22000,Ordinario no inventariable.,3000.0,,3000.0,2709.72
,,60,430,22002,Material informático no inventariable.,,,,241.26
,,60,430,22602,Publicidad y propaganda.,22000.0,6200.0,28200.0,13280.0
,,60,430,22699,Otros gastos diversos,1000.0,,1000.0,366.27
,,60,430,2269911,REM./11 OTROS GASTOS DIVERSOS,,21055.92,21055.92,21055.92
,,60,430,22706,Estudios y trabajos técnicos.,18000.0,,18000.0,7260.0
,,60,430,22799,Otros trabajos realizados por otras empresas y profes.,1000.0,,1000.0,
,,60,430,6250011,REM./11 INV.NUEVA MOBILIARIO Y ENSERES,,,,
,,60,431,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,50000.0,,50000.0,43480.97
,,60,431,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",2484.0,,2484.0,
,,60,431,22000,Ordinario no inventariable.,800.0,,800.0,
,,60,431,22104,Vestuario.,8500.0,,8500.0,7553.41
,,60,431,22110,Productos de limpieza y aseo.,100.0,,100.0,
,,60,431,22199,Otros suministros.,1600.0,,1600.0,123.32
,,60,431,22602,Publicidad y propaganda.,5000.0,,5000.0,4362.89
,,60,431,22618,PLAN DINAMIZACION COMERCIO LOCAL,700000.0,-240000.0,460000.0,332211.5
,,60,431,22628,EXPOSICIONES,80000.0,,80000.0,76775.17
,,60,431,22699,Otros gastos diversos,1000.0,,1000.0,252.72
,,60,431,22706,Estudios y trabajos técnicos.,30000.0,,30000.0,24998.64
,,60,431,2270611,REM./11 ESTUDIOS Y TRABAJOS TECNICOS,,75184.89,75184.89,75116.79
,,60,431,22737,PLAN DINAMIZACION URBANA C,127128.54,,127128.54,
,,60,431,2273710,REM./10 PLAN DINAMIZACION URBANA C,,122180.14,122180.14,
,,60,431,2273711,REM./11 PLAN DINAMIZACION URBANA C,,114229.55,114229.55,
,,60,431,22799,Otros trabajos realizados por otras empresas y profes.,389359.17,,389359.17,248351.42
,,60,431,2279911,REM./11 OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,,64319.39,64319.39,64319.39
,,60,431,45000,TRANSFERENCIA CORRIENTE A LA CONSELLERIA DE INDUSTRIA,200000.0,-200000.0,,
,,60,431,48900,OTRAS TRANSF.CORRIENTES A FAMILIAS E INST.SIN FINES DE LUCRO,90000.0,-90000.0,,
,,60,431,48950,CONVENIOS NOMINATIVOS,,145000.0,145000.0,115894.12
,,60,431,62200,INV.NUEVA EDIFICIOS Y OTRAS CONSTRUCCIONES,,22503.16,22503.16,22503.16
,,60,431,6229011,REM./11 RECONOCIMIENTO DE CREDITO,,,,
,,60,431,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",1000.0,43000.0,44000.0,
,,60,431,6230011,"REM./11 INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",,,,
,,60,431,62500,INV.NUEVA MOBILIARIO Y ENSERES,500.0,,500.0,
,,60,431,6250011,REM./11 INV.NUEVA MOBILIARIO Y ENSERES,,,,
,,60,431,6270010,REM./10 PROYECTOS COMPLEJOS,,3202.27,3202.27,3202.27
,,60,431,63200,INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,,200000.0,200000.0,
,,60,431,6320008,REM./08 EDIFICIOS Y OTRAS CONSTRUCCIONES,,59995.51,59995.51,
,,60,431,75000,A la Administración General de las Comunidades Autónomas.,,,,
,,60,431,7790009,REM./09 OTRAS TRANSF. DE CAPITAL A EMPRESAS PRIVADAS,,,,
,,60,432,22602,Publicidad y propaganda.,,33538.09,33538.09,3514.49
,,60,432,22606,"Reuniones, conferencias y cursos.",,7080.0,7080.0,7080.0
,,60,432,22699,Otros gastos diversos,50000.0,100000.0,150000.0,125701.84
,,60,432,22706,Estudios y trabajos técnicos.,,113300.0,113300.0,103270.0
,,60,432,22728,PROGRAMAS SOCIALES PARTICIPACION,,42539.0,42539.0,52568.99
,,60,432,6270009,REM./09 PROYECTOS COMPLEJOS,,88709.51,88709.51,
,,60,432,63700,PROYECTOS COMPLEJOS,,87000.0,87000.0,80519.82
,,60,432,6410209,REM./09 EQUIPSO Y DESARROLLOS EN LA WEB,,13020.0,13020.0,
,,60,433,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,4230.3,,4230.3,4230.24
,,60,433,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,900.0,,900.0,144.55
,,60,433,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",600.0,,600.0,
,,60,433,21500,"REP.,MANT. Y CONSERV. MOBILIARIO Y ENSERES",600.0,,600.0,
,,60,433,22000,Ordinario no inventariable.,900.0,,900.0,483.68
,,60,433,22606,"Reuniones, conferencias y cursos.",18000.0,,18000.0,6108.75
,,60,433,22619,CURSOS DE FORMACION PARA EL EMPLEO,6000.0,12862.0,18862.0,20523.36
,,60,433,2261911,REM./11 CURSOS DE FORMACION PARA EL EMPLEO,,6962.0,6962.0,6962.0
,,60,433,22628,EXPOSICIONES,16000.0,,16000.0,18834.68
,,60,433,22699,Otros gastos diversos,1500.0,359485.13,360985.13,501.67
,,60,433,22700,Limpieza y aseo.,20457.79,,20457.79,20606.59
,,60,433,22706,Estudios y trabajos técnicos.,30000.0,,30000.0,25472.69
,,60,433,22799,Otros trabajos realizados por otras empresas y profes.,94433.05,,94433.05,51151.0
,,60,433,2279911,REM./11 OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,,38.88,38.88,
,,60,433,47001,TRANSF. CORRIENTES A EMPRESAS PRIVADAS,180000.0,,180000.0,101120.12
,,60,433,4700111,REM./11 TRANSF. CORRIENTES A EMPRESAS PRIVADAS,,89162.94,89162.94,89162.94
,,60,433,6250011,REM./11 INV.NUEVA MOBILIARIO Y ENSERES,,,,
,,60,433,62700,PROYECTOS COMPLEJOS,,30000.0,30000.0,
,,60,439,22699,Otros gastos diversos,35000.0,25000.0,60000.0,
,,60,493,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,2100.0,-1451.0,649.0,460.9
,,60,493,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,100.0,,100.0,47.2
,,60,493,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",50.0,,50.0,
,,60,493,21500,"REP.,MANT. Y CONSERV. MOBILIARIO Y ENSERES",50.0,,50.0,
,,60,493,22000,Ordinario no inventariable.,800.0,,800.0,350.08
,,60,493,22001,"Prensa, revistas, libros y otras publicaciones.",900.0,-900.0,,
,,60,493,22602,Publicidad y propaganda.,900.0,,900.0,
,,60,493,22622,CAMPAÑAS INFORMATIVAS CURSOS Y OTROS,35000.0,2351.0,37351.0,33380.09
,,60,493,22700,Limpieza y aseo.,4758.39,,4758.39,4762.0
,,60,493,22706,Estudios y trabajos técnicos.,800.0,,800.0,
,,60,493,22799,Otros trabajos realizados por otras empresas y profes.,100.0,,100.0,
,,60,493,6250011,REM./11 INV.NUEVA MOBILIARIO Y ENSERES,,,,
,,60,924,22000,Ordinario no inventariable.,600.0,,600.0,
,,60,924,22700,Limpieza y aseo.,5124.42,,5124.42,4574.5
,,60,924,22768,ACTIVIDADES DE PARTICIPACIÓN CIUDADANA,24000.0,5000.0,29000.0,17252.42
,,60,924,2276811,REM./11 ACTIVIDADES DE PARTICIPACIÓN CIUDADANA,,22319.43,22319.43,22319.43
,,60,924,48900,OTRAS TRANSF.CORRIENTES A FAMILIAS E INST.SIN FINES DE LUCRO,20000.0,10000.0,30000.0,28773.0
,,60,924,6230011,"REM./11 INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",,,,
,,60,924,6250011,REM./11 INV.NUEVA MOBILIARIO Y ENSERES,,,,
,,60,946,46700,TRANSFERENCIAS  CORRIENTES A CONSORCIOS,1116880.0,650000.0,1766880.0,1766880.0
,,60,946,4670011,REM./11 TRANSFERENCIAS  CORRIENTES A CONSORCIOS,,243833.0,243833.0,243833.0
#TOT.,,,,,,225000000.0,43752923.39,268752923.39,212880286.19
